Track B Loop and Stop, Train: 24, Speed: 8, Loops: 2, Trigger: L0
L1, 343614
L0, 343645
L0-L1 (2cm spacing), 31
d(L0-L1) (cm/ms), 0.06451612903225806
L1, 350624
L0, 350654
L0-L1 (2cm spacing), 30
d(L0-L1) (cm/ms), 0.06666666666666667

Track B Loop and Stop, Train: 58, Speed: 8, Loops: 2, Trigger: L0
C14, 1583750539437
A4, 1583750542571
B16, 1583750544869
C5, 1583750547445
C15, 1583750548977
D12, 1583750551066
E11, 1583750552598
D10, 1583750554130
D8, 1583750558169
E8, 1583750560188
C14, 1583750564305
A4, 1583750567438
B16, 1583750569667
C5, 1583750572313
C15, 1583750573775
D12, 1583750575934
E11, 1583750577466
D10, 1583750578998
D8, 1583750583036
E8, 1583750585056
L1, 431233
L0, 431335
L0-L1 (2cm spacing), 102
d(L0-L1) (cm/ms), 0.0196078431372549
L1, 456077
L0, 456182
L0-L1 (2cm spacing), 105
d(L0-L1) (cm/ms), 0.01904761904761905

Track B Loop and Stop, Train: 58, Speed: 8, Loops: 2, Trigger: L0
C14, 1583750633803
A4, 1583750636937
B16, 1583750639165
C5, 1583750641742
C15, 1583750643274
D12, 1583750645432
E11, 1583750646894
D10, 1583750648426
D8, 1583750652535
E8, 1583750654484
C14, 1583750658601
A4, 1583750661735
B16, 1583750663963
C5, 1583750666539
C15, 1583750668071
D12, 1583750670230
E11, 1583750671692
D10, 1583750673224
D8, 1583750677332
E8, 1583750679282
L1, 525540
L0, 525647
L0-L1 (2cm spacing), 107
d(L0-L1) (cm/ms), 0.018691588785046728
L1, 550335
L0, 550440
L0-L1 (2cm spacing), 105
d(L0-L1) (cm/ms), 0.01904761904761905

Track B Loop and Stop, Train: 58, Speed: 11, Loops: 2, Trigger: L0
C14, 1583750724716
A4, 1583750726318
B16, 1583750727502
C5, 1583750728825
C15, 1583750729591
D12, 1583750730705
E11, 1583750731471
D10, 1583750732236
D8, 1583750734326
E8, 1583750735370
C14, 1583750737467
A4, 1583750739069
B16, 1583750740253
C5, 1583750741506
C15, 1583750742342
D12, 1583750743386
E11, 1583750744152
D10, 1583750744918
D8, 1583750747007
E8, 1583750748052
L1, 606240
L0, 606294
L0-L1 (2cm spacing), 54
d(L0-L1) (cm/ms), 0.037037037037037035
L1, 618952
L0, 619006
L0-L1 (2cm spacing), 54
d(L0-L1) (cm/ms), 0.037037037037037035

Track B Loop and Stop, Train: 58, Speed: 11, Loops: 2, Trigger: L0
C14, 1583750778728
A4, 1583750780329
B16, 1583750781513
C5, 1583750782766
C15, 1583750783601
D12, 1583750784646
E11, 1583750785412
D10, 1583750786178
D8, 1583750788267
E8, 1583750789311
C14, 1583750791409
A4, 1583750793010
B16, 1583750794194
C5, 1583750795517
C15, 1583750796283
D12, 1583750797397
E11, 1583750798163
D10, 1583750798929
D8, 1583750801018
E8, 1583750802063
L1, 660211
L0, 660265
L0-L1 (2cm spacing), 54
d(L0-L1) (cm/ms), 0.037037037037037035
L1, 672929
L0, 672983
L0-L1 (2cm spacing), 54
d(L0-L1) (cm/ms), 0.037037037037037035

Track B Loop and Stop, Train: 58, Speed: 14, Loops: 2, Trigger: L0
C14, 1583750840468
A4, 1583750841512
B16, 1583750842209
C5, 1583750843044
C15, 1583750843532
D12, 1583750844158
E11, 1583750844646
D10, 1583750845133
D8, 1583750846456
E8, 1583750847083
C14, 1583750848414
A4, 1583750849389
B16, 1583750850155
C5, 1583750850921
C15, 1583750851408
D12, 1583750852105
E11, 1583750852592
D10, 1583750853079
D8, 1583750854403
E8, 1583750854960
L1, 717901
L0, 717936
L0-L1 (2cm spacing), 35
d(L0-L1) (cm/ms), 0.05714285714285714
L1, 725811
L0, 725846
L0-L1 (2cm spacing), 35
d(L0-L1) (cm/ms), 0.05714285714285714

Track B Loop and Stop, Train: 58, Speed: 14, Loops: 2, Trigger: L0
C14, 1583750897596
A4, 1583750898571
B16, 1583750899337
C5, 1583750900103
C15, 1583750900590
D12, 1583750901287
E11, 1583750901774
D10, 1583750902261
D8, 1583750903584
E8, 1583750904211
C14, 1583750905542
A4, 1583750906517
B16, 1583750907283
C5, 1583750908049
C15, 1583750908536
D12, 1583750909233
E11, 1583750909720
D10, 1583750910208
D8, 1583750911531
E8, 1583750912088
L1, 775024
L0, 775059
L0-L1 (2cm spacing), 35
d(L0-L1) (cm/ms), 0.05714285714285714
L1, 782935
L0, 782970
L0-L1 (2cm spacing), 35
d(L0-L1) (cm/ms), 0.05714285714285714

Track B Loop and Stop, Train: 74, Speed: 8, Loops: 2, Trigger: L0
C14, 1583753295931
A4, 1583753297532
B16, 1583753298646
C5, 1583753299900
C15, 1583753300666
D12, 1583753301710
E11, 1583753302476
D10, 1583753303242
D8, 1583753305331
E8, 1583753306306
C14, 1583753308334
A4, 1583753309935
B16, 1583753311049
C5, 1583753312372
C15, 1583753313069
D12, 1583753314113
E11, 1583753314949
D10, 1583753315645
D8, 1583753317734
E8, 1583753318709
L1, 29578
L0, 29632
L0-L1 (2cm spacing), 54
d(L0-L1) (cm/ms), 0.037037037037037035
L1, 42000
L0, 42052
L0-L1 (2cm spacing), 52
d(L0-L1) (cm/ms), 0.038461538461538464

Track B Loop and Stop, Train: 74, Speed: 8, Loops: 2, Trigger: L0
C14, 1583753361386
A4, 1583753362988
B16, 1583753364102
C5, 1583753365355
C15, 1583753366121
D12, 1583753367166
E11, 1583753367932
D10, 1583753368698
D8, 1583753370787
E8, 1583753371762
C14, 1583753373789
A4, 1583753375391
