Track A Loop and Stop, Train: 74, Speed: 14, Loops: 2, Trigger: L0
L0-L1 (2cm spacing), 92
d(L0-L1) (cm/ms), 0.021739130434782608
L1, 65623
L0, 65716
L0-L1 (2cm spacing), 93
d(L0-L1) (cm/ms), 0.021505376344086023

Track A Loop and Stop, Train: 1, Speed: 8, Loops: 2, Trigger: L0
C14, 1583746245888
A4, 1583746248673
B16, 1583746250762
C5, 1583746252991
C15, 1583746254453
D12, 1583746256403
E11, 1583746257726
D10, 1583746259397
D8, 1583746263088
E8, 1583746264898
C14, 1583746269084
A4, 1583746271800
B16, 1583746273889
C5, 1583746276187
C15, 1583746277580
D12, 1583746279529
E11, 1583746280852
D10, 1583746282523
D8, 1583746286214
E8, 1583746288094
L1, 141989
L0, 142080
L0-L1 (2cm spacing), 91
d(L0-L1) (cm/ms), 0.02197802197802198
L1, 165138
L0, 165225
L0-L1 (2cm spacing), 87
d(L0-L1) (cm/ms), 0.022988505747126436

Track A Loop and Stop, Train: 1, Speed: 11, Loops: 2, Trigger: L0
C14, 1583746327806
A4, 1583746329268
B16, 1583746330382
C5, 1583746331566
C15, 1583746332332
D12, 1583746333377
E11, 1583746334073
D10, 1583746334978
D8, 1583746336928
E8, 1583746337903
C14, 1583746340139
A4, 1583746341671
B16, 1583746342785
C5, 1583746343969
C15, 1583746344735
D12, 1583746345779
E11, 1583746346476
D10, 1583746347381
D8, 1583746349331
E8, 1583746350305
L1, 214802
L0, 214852
L0-L1 (2cm spacing), 50
d(L0-L1) (cm/ms), 0.04
L1, 227195
L0, 227246
L0-L1 (2cm spacing), 51
d(L0-L1) (cm/ms), 0.0392156862745098

Track A Loop and Stop, Train: 1, Speed: 11, Loops: 2, Trigger: L0
C14, 1583746410547
A4, 1583746412009
B16, 1583746413123
C5, 1583746414307
C15, 1583746415073
D12, 1583746416118
E11, 1583746416814
D10, 1583746417719
D8, 1583746419669
E8, 1583746420643
C14, 1583746422880
A4, 1583746424412
B16, 1583746425457
C5, 1583746426640
C15, 1583746427476
D12, 1583746428451
E11, 1583746429217
D10, 1583746430052
D8, 1583746432072
E8, 1583746433047
L1, 297540
L0, 297589
L0-L1 (2cm spacing), 49
d(L0-L1) (cm/ms), 0.04081632653061224
L1, 309915
L0, 309965
L0-L1 (2cm spacing), 50
d(L0-L1) (cm/ms), 0.04

Track A Loop and Stop, Train: 1, Speed: 14, Loops: 2, Trigger: L0
C14, 1583746475678
A4, 1583746476723
B16, 1583746477419
C5, 1583746478255
C15, 1583746478812
D12, 1583746479508
E11, 1583746479996
D10, 1583746480553
D8, 1583746481876
E8, 1583746482572
C14, 1583746484043
A4, 1583746485018
B16, 1583746485784
C5, 1583746486619
C15, 1583746487176
D12, 1583746487803
E11, 1583746488290
D10, 1583746488917
D8, 1583746490240
E8, 1583746490937
L1, 359351
L0, 359387
L0-L1 (2cm spacing), 36
d(L0-L1) (cm/ms), 0.05555555555555555
L1, 367678
L0, 367713
L0-L1 (2cm spacing), 35
d(L0-L1) (cm/ms), 0.05714285714285714

Track A Loop and Stop, Train: 1, Speed: 14, Loops: 2, Trigger: L0
C14, 1583746554610
